"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3975242";"";"None";"441.50";"0";"4.98";"BDBM205906";"CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCC=C(C)C)CC2";"IC50";"'='";"8.7";"nM";"8.06";"";"364524";"UO_0000065";"18.26";"0.34";"3.08";"10.60";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"8.7"
"CHEMBL3942224";"";"None";"491.53";"1";"5.16";"BDBM205958";"O=C(O)Cc1ccc(OCCF)c(-c2ccc(F)c3c2CN(C(=O)[C@@H]2C[C@H]2c2ccccc2)CC3)c1";"IC50";"'='";"3.1";"nM";"8.51";"";"364576";"UO_0000065";"17.31";"0.32";"3.35";"12.73";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"3.1"
"CHEMBL3673992";"";"None";"372.38";"0";"2.79";"BDBM173204";"CN(c1ncc(F)cn1)C1CCc2c(CC(=O)O)c3cc(F)ccc3n2C1";"IC50";"'='";"17.0";"nM";"7.77";"";"318314";"UO_0000065";"20.86";"0.39";"4.98";"10.90";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"17.0"
"CHEMBL2386076";"";"None";"368.82";"0";"3.58";"23";"O=C(O)Cn1c2c(c3ccccc31)CN(C(=O)c1cccc(Cl)c1)CC2";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"20.40";"0.40";"3.94";"12.03";"0";"CHEMBL2388942";"Displacement of [3H]PGD2 from recombinant human CRTH2 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis in presence of human serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";"";"30.0"
"CHEMBL2386077";"";"None";"386.81";"0";"3.72";"24";"O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc(Cl)c1)CC2";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"18.67";"0.37";"3.50";"11.55";"0";"CHEMBL2388937";"Antagonist activity at CRTH2 receptor in human eosinophils assessed as inhibition of PGD2-induced cell shape change incubated for 1 hr prior to PGD2 induction measured after 5 mins by FACS flow cytometric analysis in presence of human plasma";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"60.0"
"CHEMBL2385114";"";"None";"386.43";"0";"1.99";"40";"Cc1c(CC(=O)O)c(=O)[nH]n1Cc1ccccc1S(=O)(=O)c1ccccc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"15.53";"0.30";"4.01";"5.49";"0";"CHEMBL2390622";"Antagonist activity at CRTh2 receptor in human whole blood assessed as inhibition of PGD2-induced eosinophil shape change preincubated for 10 mins followed by PGD2 addition measured after 4 mins by side scatter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"1000.0"
"CHEMBL2385120";"";"None";"418.44";"1";"5.40";"52";"Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(c1ccc(F)cc1)c1ccc(F)cc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"1100.0"
"CHEMBL2385117";"";"None";"405.40";"0";"4.49";"49";"O=C(O)Cc1cn(C(c2ccc(F)cc2)c2ccc(F)cc2)nc1-c1ccncc1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"290.0"
"CHEMBL2387699";"";"None";"455.54";"0";"2.55";"32";"Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N1CCOCC1";"IC50";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"89.0"
"CHEMBL2387691";"";"None";"389.46";"0";"3.86";"6";"Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2390624";"Antagonist activity at CRTh2 receptor (unknown origin) overexpressed in CHOK1 cell membranes assessed as inhibition of [35S]-GTPgammaS binding preincubated for 1 hr followed by 50 nM PGD2 and 0.1 nM [35S]-GTPgammaS addition measured after 2 hrs by liquid scintillation counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384997";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"230.0"
"CHEMBL3946538";"";"None";"443.52";"1";"5.06";"BDBM205911";"CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCC(C)CC)CC2";"IC50";"'='";"4.2";"nM";"8.38";"";"364529";"UO_0000065";"18.89";"0.36";"3.32";"11.01";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"4.2"
"CHEMBL3935409";"";"None";"459.51";"0";"4.17";"BDBM205913";"CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCCC(C)(C)O)CC2";"IC50";"'='";"14.0";"nM";"7.85";"";"364531";"UO_0000065";"17.09";"0.33";"3.68";"8.16";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"14.0"
"CHEMBL3921177";"";"None";"480.51";"0";"4.93";"BDBM205964";"CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)NCc1cccc(F)c1)CC2";"IC50";"'='";"59.3";"nM";"7.23";"";"364582";"UO_0000065";"15.04";"0.28";"2.30";"9.16";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"59.3"
"CHEMBL3914404";"";"None";"517.60";"2";"5.75";"BDBM205821";"CC(C)Oc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)CC1CCOc3ccccc31)CC2";"IC50";"'='";"5.0";"nM";"8.30";"";"364439";"UO_0000065";"16.04";"0.30";"2.55";"10.91";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"5.0"
"CHEMBL3983764";"";"None";"530.52";"2";"5.53";"BDBM205833";"CC(CC(=O)N1CCc2c(F)ccc(-c3cc(CC(=O)O)ccc3OCC(F)(F)F)c2C1)c1ccccn1";"IC50";"'='";"8.1";"nM";"8.09";"";"364451";"UO_0000065";"15.25";"0.29";"2.56";"10.15";"0";"CHEMBL3887945";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2, pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well and the retained radioactivity quantified in a Topcount (Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886512";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"8.1"
"CHEMBL3674019";"";"None";"358.35";"0";"2.76";"BDBM173231";"O=C(O)Cc1c2n(c3cc(F)ccc13)CC(Nc1ncc(F)cn1)CC2";"IC50";"'='";"9.0";"nM";"8.05";"";"318341";"UO_0000065";"22.45";"0.42";"5.29";"10.05";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"9.0"
"CHEMBL3674020";"";"None";"397.38";"0";"4.11";"BDBM173232";"O=C(O)Cc1c2n(c3cc(F)ccc13)CC(Nc1nc3cc(F)ccc3o1)CC2";"IC50";"'='";"11.0";"nM";"7.96";"";"318342";"UO_0000065";"20.03";"0.37";"3.85";"9.91";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"11.0"
"CHEMBL3674036";"";"None";"428.90";"0";"4.08";"BDBM173248";"O=C(O)Cc1c2n(c3cc(Cl)ccc13)CC(N(CC1CC1)c1ncc(F)cn1)CC2";"IC50";"'='";"0.6";"nM";"9.22";"";"318358";"UO_0000065";"21.50";"0.42";"5.14";"12.94";"0";"CHEMBL3706154";"Radioligand Displacement Assay: Binding assay was performed in a final assay volume of 250 ul. First, 25 ul of test compound, previously diluted in Binding-Buffer (Binding-Buffer: 50 mM Tris-Base, 100 mM NaCl, 1 mM EDTA, 0.1% BSA (protease free), 0.01% NaN3, 10 mM MnCl2 pH 7.0) was placed into each well. After addition of 75 ul Binding-Buffer, 50 ul of the radioligand 3H-PGD2 (at 2.5 nM (220.000 dpm/well) from ANAWA ART0662) was added to each well. Binding assay was started by addition of 100 ul CRTH2 membrane fragments, reaching a final concentration of 20 ug/well. For non-specific binding, PGD2 was added to the reaction mixture to 10 mM final concentration. This assay mix was incubated for 90 minutes at room temperature and then filtered through a GF/C filter 96-well plate which was pre-soaked for 3 hours in 0.5% polyethyleneimine (PEI). The filter-wells were washed three times with ice cold Binding-Buffer. Then, 40 ul of Microscint-40 (Packard) was added to each well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639026";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.6"
"CHEMBL1684721";"";"None";"413.50";"0";"2.28";"25e";"Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"17.04";"0.37";"4.77";"6.38";"0";"CHEMBL1686113";"Displacement of [3H]PGD2 from human CRTH2 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681707";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";"";"0.09"
"CHEMBL1684727";"";"None";"363.46";"0";"3.09";"25k";"Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1686115";"Antagonist activity at human CRTH2 receptor expressed in CHO/Ga16 cells co-expressing Galpha16 protein assessed as calcium flux by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Ga16";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681707";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"0.13"
"CHEMBL1684734";"";"None";"399.47";"0";"1.97";"9";"CS(=O)(=O)c1ccc(S(=O)(=O)n2cc(CC(=O)O)c3sccc32)cc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"13.27";"0.29";"3.33";"4.80";"0";"CHEMBL1686113";"Displacement of [3H]PGD2 from human CRTH2 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681707";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";"";"5.0"
"CHEMBL3675666";"";"None";"461.94";"0";"4.83";"BDBM119857";"O=C(O)Cc1cc(C2CCN(S(=O)(=O)c3ccccc3Cl)CC2)c2cc(F)ccc2c1";"IC50";"'='";"2.5";"nM";"8.60";"";"246967";"UO_0000065";"";"";"";"";"0";"CHEMBL3705191";"Calcium Flux Assay: Calcium Flux Assay Using Fluorometric Imaging Plate Reader (FLIPR). Buffer containing dye (from the FLIPR® Calcium 3 Assay Kit from Molecular Devices, a division of MDS Analytical Technologies and MDS Inc.) was prepared by dissolving the contents of one bottle into 200 mL Hank's Balanced Salt Solution containing 20 mM HEPES (4-(2-hydroxyethyl)-1-piperazineethanesulfonic acid) and 2.5 mM probenecid. Growth media was removed from the cell plates and 25 μL of Hank's Balanced Salt Solution (HBSS) containing 20 mM HEPES, 0.05% BSA and 2.5 mM probenecid was added to each well followed by 25 μL of diluted dye using a Multidrop dispenser. The plates were then incubated for 1 hour at 37° C.";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5071";"Prostaglandin D2 receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638491";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"2.5"
