ID,IC50(nM),SMILES
46879131,22.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)CCCC(=O)O
17121284,5500.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5
10430988,430.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(CC4=CC=CC=C4)C(=O)C
5197257,3620.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)NC(=O)C
46878930,1420.0,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3C)N(C4=CC=CC=C4)C(=O)C
5290618,210.0,CC1CC(C2=CC=CC=C2N1C(=O)C=CC3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C
10069458,1750.0,CC1CC(C2=CC=CC=C2N1C(=O)CC3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C
46878931,910.0,CC1CC(C2=CC=CC=C2N1C(=O)OCC3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C
22935741,200.0,CC1CC(C2=CC=CC=C2N1CC3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C
11452761,9.700000000000001,CC1CCC2=C(C1)C3=C(N2CC(=O)O)C=CC(=C3)NS(=O)(=O)C4=CC=C(C=C4)F
56594906,310.0,CC1CCCCN1S(=O)(=O)C2=CC(=C(C=C2)C)C#CC3=C(C=CC(=C3)Cl)OCC(=O)O
11604412,71.0,CC1CN(CC(N1C(=O)CC2=CC=CC=C2)C)CC3=C(C=CC(=C3)Cl)OCC(=O)O
51357126,20.0,CC1CN(CCN1C(=O)C(C)(C)C2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O
11639997,71.0,CC1CN(CCN1C(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O
11633804,6.8,CC1CN(CCN1C(=O)CC2=CC(=CC=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O
16678601,2.2,CC1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)CC(=O)O
51357127,1.3,CC1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OC(C)C(=O)O
51357124,0.5,CC1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O
51357125,0.3,CC1CN(CCN1C(=O)CC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)C(F)(F)F)OCC(=O)O
11633473,1.0,CC1CN(CCN1C(=O)CC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)Cl)OCC(=O)O
16678407,79.0,CC1CN(CCN1C(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)CCC(=O)O
11640298,3.3,CC1CN(CCN1C(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O
11554216,5.6,CC1CN(CCN1C(=O)CC2=CC=CC=C2Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O
11676516,28.0,CC1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=CC=C3
51357128,708.0,CC1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OC(C)(C)C(=O)O
11655069|11690704|51357123,4.5,CC1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O
16678606,50.0,CC1CN(CCN1S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)CC(=O)NS(=O)(=O)C
16678600,0.6,CC1CN(CCN1S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)CC(=O)O
49871995,85.0,CCC(=O)N(CC1=CC(=CC=C1)O)C2=CC(=CC(=C2)C3=NNN=N3)F
49872871,64.0,CCC(=O)N(CC1=CC(=CC=C1)OC)C2=CC(=CC(=C2)C3=NNN=N3)F
49843520,37.0,CCC(=O)N(CC1=CC=C(C=C1)C(F)(F)F)C2=CC(=CC(=C2)C3=NNN=N3)F
57400193,2.0,CCC(=O)NC1=CC(=C(C=C1)OC2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NC(C)(C)CC3=CC=C(C=C3)F
57395006|57396755,8.0,CCC(=O)NC1=CC(=C(C=C1)OC2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NC(C)C3=CC=C(C=C3)Cl
56834987,1.0,CCC(=O)NC1=CC(=C(C=C1)OC2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NC(C)C3=CC=CC=C3
57398524,7.0,CCC(=O)NC1=CC(=C(C=C1)OC2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=C(C=C3)Cl
57396756,2.0,CCC(=O)NC1=CC(=C(C=C1)OC2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCCC3=CC=C(C=C3)F
45486040,7.0,CCC(=O)NC1=CC(=C(C=C1)OC2=CC=CC(=C2)CC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Cl
54584708,178.0,CCC(C(=O)O)OC1=C(C=C(C=C1)C(F)(F)F)C2=C(C=C(C=C2)S(=O)(=O)CC)C
57398304,502.0,CCC(C(=O)O)OC1=CC=CC(=C1)CCCN2C=C(C=CC2=O)C(C3=CC=CC=C3)C4=CC=CC=C4
46229937,190.0,CCC(C1=CC=CC=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
76314539,38.699999999999996,CCC1(CC(=NO1)C2=CC3=C(C=C2)C(=O)N(C(=N3)CCCCC(=O)O)C4=CC=C(C=C4)F)C5=CC=CC=C5
9884103,79.0,CCC1=CC(=C(C=C1)OCC(=O)O)C2=CC=C(C=C2)S(=O)(=O)C
4033797,1300.0,CCC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3)CC(=O)O
3880137,1400.0,CCC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=CC=C3OC)CC(=O)O
68505312,23.0,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N3CCC4=C(C3)C5=C(N4CC(=O)O)C(=CC=C5)Cl
11539410,4.0,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N3CCC4=C(C3)C5=CC=CC=C5N4CC(=O)O
53321678,15.0,CCC1=CC=C(C=C1)S(=O)(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O
57401263,6.0,CCC1=NC(=NN1)C2=CC(=C(C=C2)OC3=C(C=C(C=C3)CC(=O)O)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
137643575,6.0,CCC1=NC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O
71225631,10.0,CCC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CN(CC)C(=O)C4CC4)CC(=O)O
57392568,770.0,CCC1=NOC(=N1)C2=CC(=C(C=C2)OC3=C(C=C(C=C3)CC(=O)O)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
11539725,4.5,CCC1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O
76332661,73.4,CCCC1(CC(=NO1)C2=CC3=C(C=C2)C(=O)N(C(=N3)CCCCC(=O)O)C4=CC=C(C=C4)F)C5=CC=CC=C5
56594649,1200.0,CCCC1=C(C=C(C=C1)S(=O)(=O)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
57335749,2.0,CCCC1=CC(=NN1)C2=CC(=C(C=C2)OC3=C(C=C(C=C3)CC(=O)O)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
90644206,57.0,CCCC1=CC2=C(N1)C=CC(=C2NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl)OC4=C(C=C(C=C4)CC(=O)O)OC
57397843,4.0,CCCC1=NC(=NN1)C2=CC(=C(C=C2)OC3=C(C=C(C=C3)CC(=O)O)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
118715180,51.0,CCCC1=NC2=CC=CC=C2N1CC3=CC=CC=C3N4C=C(C5=C4N=C(C=C5)C)CC(=O)O
57335620,2.0,CCCC1=NC=C(N1)C2=CC(=C(C=C2)OC3=C(C=C(C=C3)CC(=O)O)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
11597936,1.3,CCCC1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O
3091947,64.0,CCCCC(=O)N(C1CC(N(C2=CC=CC=C12)C(=O)C3=CC=CC=C3)C)C4=CC=CC=C4
67494892,2.8,CCCCC(=O)N(CC1=CC2=C(C=C1)OCCO2)C3=CC(=CC(=C3)C4=NNN=N4)F
49872872,20.0,CCCCC(=O)N(CC1=CC=C(C=C1)OC(F)(F)F)C2=CC(=CC(=C2)C3=NNN=N3)Cl
49872965,10.0,CCCCC(=O)N(CC1=CC=C(C=C1)OC)C2=CC(=CC(=C2)C3=NNN=N3)Cl
3479396,1460.0,CCCCC(=O)N1C(CC(C2=CC=CC=C21)N(C3=CC=CC=C3)C(=O)C)C
11681442,210.0,CCCCCC(=O)N1CCC2=C(C1)C3=CC=CC=C3N2CC(=O)O
69316952,1360.0,CCCCCCSC1=NC2=CC=CC=C2N1CC(=O)O
53320617,4.8999999999999995,CCCCCN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
45486009,7.0,CCCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
69313931,1240.0,CCCCCSC1=NC2=CC=CC=C2N1CC(=O)O
67273087,20.0,CCCCN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=CC=CC=C32)CC(=O)O)C#N
57392564,2.0,CCCCNC(=O)C1=CC(=C(C=C1)CC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
69316129,15.0,CCCCNC(=O)C1=CC(=C(C=C1)OC)CSC2=NC3=C(N2CC(=O)O)C=CC(=C3)F
57398778,4.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)F)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
56834989,420.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)C(C(=O)O)(F)F)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57401983,330.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)NS(=O)(=O)C)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57395245,18.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)C#N)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57391800,3.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)C)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57393532,6.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57400455,7.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)F)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57396747,230.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NCC3=CC=C(C=C3)Cl
57393270,110.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NCCC3=CC=CC=C3
57400454,32.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C(=CC=C3)Cl)Cl
57395244,4.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)C(F)(F)F)Cl
10483360,3.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57403987,8.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=CC(=C3)Cl)Cl
57397014,12.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=CC=C3Cl)Cl
57398777,5.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
57400453,680.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=CC(=CC(=C3)Cl)Cl
10098978,4.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=CC=C(C=C3)Cl
57396754,76.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)S(=O)(=O)NC3=CC=C(C=C3)Cl
57396746,350.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC3=NNN=N3)OC)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57390757,3.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=CC3=C(C=C2)C(=CN3)CC(=O)O)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57390758,5.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=CC3=C(C=C2)C(=CO3)CC(=O)O)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57403006,580.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=CC3=C(C=C2)C(CO3)CC(=O)O)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57396044,2.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=CC3=C(C=C2)N(C=C3)CC(=O)O)NS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl
57396043,10.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=CN=C(C=C2)CC(=O)O)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57396042,310.0,CCCCNC(=O)C1=CC(=C(C=C1)OC2=NC=C(C=C2)CC(=O)O)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57392567,400.0,CCCCNC(=O)C1=CC(=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)CC(=O)O)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57392566,660.0,CCCCNC(=O)C1=CC(=C(C=C1)S(=O)C2=CC=C(C=C2)CC(=O)O)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
57392565,21.0,CCCCNC(=O)C1=CC(=C(C=C1)SC2=CC=C(C=C2)CC(=O)O)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
69314007,9.0,CCCCOC1=C(C=C(C=C1)C(=O)C)CSC2=NC3=C(N2CC(=O)O)C=CC(=C3)F
54587657,10.0,CCCCOC1=CC=CC=C1C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
11301859,842.0,CCCCS(=O)(=O)N1C(=C(C2=C1C=CC(=C2)F)CC(=O)O)C
2772433,2370.0,CCCCSC1=NC2=CC=CC=C2N1CC(=O)O
45486074,2.0,CCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
69317123,5.0,CCCOC1=C(C=C(C=C1)C(=O)C)CSC2=NC3=C(N2CC(=O)O)C=CC(=C3)F
46853755,7.0,CCCS(=O)(=O)C1=CC(=C(C=C1)C)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56594782,23.0,CCCS(=O)(=O)C1=CC(=C(C=C1)Cl)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
56589600,8.0,CCCS(=O)(=O)C1=CC(=C(C=C1)F)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
46865874,750.0,CCCS(=O)(=O)C1=CC=CC(=C1)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O
11407412,224.0,CCN(C1=CC=CC2=C1C(=C(N2CC(=O)O)C)SC3=CC=C(C=C3)Cl)C(=O)C
145967050,1840.0,CCN(C1C2CCCC2N(C3=CC=CC=C13)C(=O)C4=CC=CC=C4)C(=O)C
145976943,2920.0,CCN(C1C2CCCC2N(C3=CC=CC=C13)C(=O)OCC4=CC=CC=C4)C5=NC(=CS5)C(=O)O
46879190,250.0,CCN(C1CC(N(C2=CC=CC=C12)C(=O)C3=CC=CC=C3)C)C(=O)C
46878981,3170.0,CCN(C1CC(N(C2=CC=CC=C12)C(=O)C3=CC=CC=C3)C)C4=CC=CC=C4
53319321,8.1,CCN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F
69313717,72.0,CCN(CC)C(=O)C1=CC(=C(C=C1)OC)CSC2=NC3=C(N2CC(=O)O)C=CC(=C3)F
45486058,1100.0,CCN(CC)C(=O)C1=CC(=C(C=C1)OC2=CC=CC(=C2)CC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)C
11258980,1.3,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O
118715125,8.0,CCN(CC1=C(C=CC(=C1)C(=O)NCCC2=CC=CC=C2)N3C=C(C4=C3N=C(C=C4)C)CC(=O)O)C(=O)C5CC5
44159058,8.0,CCN(CC1=C(C=CC(=C1)C(=O)O)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=CC=C3
44158942,12.0,CCN(CC1=C(C=CC(=C1)C(C)(C)O)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=CC=C3
44159646,6.5,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)C3CC3
44158492,2.7,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=CC=C3
44159411,8.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OC
44159650,4.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC(=CC(=C3)Cl)Cl
44159770,3.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC(=CC(=C3)F)F
44159773,2.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC(=CC=C3)Cl
44159772,3.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=C(C=C3)Cl
44159771,2.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=C(C=C3)F
44159530,4.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=CC=C3
44159769,3.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OCC3=CC=CC=C3Cl
71222512,7.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C3N=C(C=CN3C(=C2)CC(=O)O)C)C(=O)C4CC4
71222503,1.4,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C3N=CC=CN3C(=C2)CC(=O)O)C(=O)C4CC4
71222500,19.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=C3N2C=NC=C3)CC(=O)O)C(=O)C4CC4
71226099,4.2,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=C3N2N=C(C=C3)C)CC(=O)O)C(=O)C4CC4
118715118,48.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=CC3=C2N(N=C3)C)CC(=O)O)C(=O)C4CC4
118715119,43.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=CC3=CN(N=C23)C)CC(=O)O)C(=O)C4CC4
118715122,247.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=CN3C2=CC=N3)CC(=O)O)C(=O)C4CC4
118715121,159.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=CN3C2=NC=C3)CC(=O)O)C(=O)C4CC4
118715120,398.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CC(=CN3C2=NN=C3)CC(=O)O)C(=O)C4CC4
71222517,8.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN(C3=C2C=NC=C3)CC(=O)O)C(=O)C4CC4
71482786,15.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN(C3=C2N=C(C=C3)C(F)(F)F)CC(=O)O)C(=O)C4CC4
71222487,10.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C4CC4
71222513,14.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN(C3=C2N=CC=C3)CC(=O)O)C(=O)C4CC4
71223330,19.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN(C3=CC=CC=C32)CC(=O)O)C(=O)C4CC4
118715123,123.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN3C(=CC=N3)C(=C2)CC(=O)O)C(=O)C4CC4
118715124,262.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=CN3C=CC=C3C(=C2)CC(=O)O)C(=O)C4CC4
71222501,82.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NC(=C3N2C=CC=C3)CC(=O)O)C(=O)C4CC4
71222519,15.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C(=C(C=C3)Cl)F)CC(=O)O)C(=O)C4CC4
71222566,10.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C(=C(C=C3)F)Cl)CC(=O)O)C(=O)C4CC4
71223325,6.3,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C(=CC=C3)Cl)CC(=O)O)C(=O)C4CC4
71223583,4.3,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C(=CC=C3)F)CC(=O)O)C(=O)C4CC4
71222507,23.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C(=CC=C3)OC)CC(=O)O)C(=O)C4CC4
71223479,9.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C=C(C=C3)C)CC(=O)O)C(=O)C4CC4
71222570,16.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C=C(C=C3)Cl)CC(=O)O)C(=O)C4CC4
71222559,15.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C=C(C=C3)F)CC(=O)O)C(=O)C4CC4
71222534,127.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=C2C=CC(=C3)F)CC(=O)O)C(=O)C4CC4
71223491,33.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=CC=CC(=C32)C#N)CC(=O)O)C(=O)C4CC4
71222574,17.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=CC=CC(=C32)C)CC(=O)O)C(=O)C4CC4
71222598,19.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=NN(C3=CC=CC=C32)CC(=O)O)C(=O)C4CC4
71226942,119.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2C=C(C=C3)C)CC(=O)O)C(=O)C4CC4
71482495,54.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C(F)(F)F)CC(=O)O)C(=O)C4CC4
71225985,8.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C(F)F)CC(=O)O)C(=O)C4CC4
71226066,10.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C
71225801,97.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C4=CC=CC=N4
71222485,7.8,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C4CC4
71225716,8.5,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C4CCC4
71482787,6.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)CC4=CC=CC=C4
71225735,7.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)CC4CC4
71225753,163.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)CN(C)C
71225803,5.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)COC
71225703,4.7,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)NCC4=CC=CC=C4
71222679,49.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)C4CC4)CC(=O)O)C(=O)C5CC5
71222535,135.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=C(C=C3)OC)CC(=O)O)C(=O)C4CC4
71222494,9.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=C2N=CC=C3)CC(=O)O)C(=O)C4CC4
71223494,37.0,CCN(CC1=C(C=CC(=C1)C(F)(F)F)N2C=C(C3=CC=CC=C32)CC(=O)O)C(=O)C4CC4
71482644,5.8999999999999995,CCN(CC1=C(C=CC(=C1)C)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)C(=O)C4CC4
53323125,7.0,CCN(CC1=C(C=CC(=C1)C2=CC3=CC=CC=C3N=C2)C4=C(C=CC(=C4)CC(=O)O)OC)C(=O)C5CC5
53325800,4.0,CCN(CC1=C(C=CC(=C1)C2=CN(N=C2)C)C3=C(C=CC(=C3)CC(=O)O)OC)C(=O)C4CC4
50901657,1.7,CCN(CC1=C(C=CC(=C1)C2=CN=C(C=C2)OCC)C3=C(C=CC(=C3)CC(=O)[O-])OC)C(=O)C4CC4.[Na+]
53321816,9.0,CCN(CC1=C(C=CC(=C1)C2=NC=C(C=C2)F)C3=C(C=CC(=C3)CC(=O)O)OC)C(=O)C4CC4
57395680,3.0,CCN(CC1=C(C=CC(=C1)C2=NC=C(C=C2)OC)C3=C(C=CC(=C3)CC(=O)O)OC)C(=O)C4CC4
