ID,pIC50,SMILES,IC50(nM)
BDBM50339763|CHEMBL1689132,7.530177984021837,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)C(C)(C)c1ccc(Cl)cc1,29.5
BDBM50339748|CHEMBL1689128,8.323306390375134,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,4.75
BDBM50339751|CHEMBL1689127,8.301029995663981,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1,5.0
BDBM50339759|CHEMBL1689130,7.772113295386326,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1,16.9
BDBM50339755|CHEMBL1689126,7.834162375309871,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1,14.65
BDBM50339757|CHEMBL1689129,7.966576244513051,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl,10.8
BDBM50339750|CHEMBL1689119,8.030351159519276,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,9.325
BDBM50312289|CHEMBL1080199,8.522878745280337,C[C@H]1C[C@@H](N(C(=O)CCC(=O)O)c2ccccc2)c2ccccc2N1C(=O)c1ccccc1,3.0
BDBM50357292|CHEMBL1916688,4.229147988357855,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(C(=O)O)c1,59000.0
BDBM50357288|CHEMBL1916687,5.777283528852417,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)O)c1,1670.0
BDBM50357293|CHEMBL1916689,4.372634143407267,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(CCC(=O)O)c1,42400.0
BDBM50357294|CHEMBL1916690,4.288192770958809,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1ccccc1CC(=O)O,51500.0
BDBM50357295|CHEMBL1916691,4.610833915635467,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1ccccc1CCC(=O)O,24500.0
BDBM50357296|CHEMBL1916692,5.96657624451305,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(F)ccc1-c1ccc(CC(=O)O)cc1,1080.0
BDBM50449279|CHEMBL3125162,7.858550226599533,C[C@]1(Cc2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,13.85
BDBM189155|CHEMBL3961027,6.6595558851598815,Cc1[nH]c2ccccc2c1CCC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,219.0
57505279|BDBM50006926|CHEMBL3237237,6.709965388637482,Cc1c(-c2ccc(=O)n(C(C)C)c2)c2cc(Cl)ccc2n1CC(=O)O,195.0
57505278|BDBM50006855|CHEMBL3237235,7.154901959985743,Cc1c(-c2ccc(=O)n(C(C)C)c2)c2cc(F)ccc2n1CC(=O)O,70.0
67150789|BDBM50006925|CHEMBL3236938,6.2549252084179425,Cc1c(-c2ccc(=O)n(C(C)C)c2)c2ccccc2n1CC(=O)O,556.0
57505282|BDBM50006924|CHEMBL3236939,6.8297382846050425,Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2cc(Cl)ccc2n1CC(=O)O,148.0
57505281|BDBM50006833|CHEMBL3237236,7.075720713938118,Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,84.0
57505280|BDBM50006923|CHEMBL3236940,6.148130399270234,Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2ccccc2n1CC(=O)O,711.0
57505297|BDBM50006916|CHEMBL3236947,7.795880017344075,Cc1c(-c2ccc(=O)n(CCCC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,16.0
57505291|BDBM50006918|CHEMBL3236945,8.096910013008056,Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2cc(Cl)ccc2n1CC(=O)O,8.0
57505271|BDBM50006865|CHEMBL3237233,8.221848749616356,Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2cc(F)ccc2n1CC(=O)O,6.0
57505286|BDBM50006917|CHEMBL3236946,7.6777807052660805,Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2ccccc2n1CC(=O)O,21.0
57505270|BDBM50006866|CHEMBL3237232,8.221848749616356,Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3)c2)c2cc(F)ccc2n1CC(=O)O,6.0
57505154|BDBM50401107|CHEMBL2205149,7.698970004336019,Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,20.0
57505273|BDBM50006869|CHEMBL3237231,7.769551078621726,Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3F)c2)c2cc(F)ccc2n1CC(=O)O,17.0
52920034|BDBM50401119|CHEMBL2204471,8.0,Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,10.0
57505267|BDBM50006920|CHEMBL3236943,8.0,Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2cc(Cl)ccc2n1CC(=O)O,10.0
57505268|BDBM50006870|CHEMBL3237230,8.301029995663981,Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2cc(F)ccc2n1CC(=O)O,5.0
57505266|BDBM50006919|CHEMBL3236944,7.376750709602099,Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2ccccc2n1CC(=O)O,42.0
57505220|BDBM50401139|CHEMBL2205160,7.795880017344075,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Br)ccc2n1CC(=O)O,16.0
57505234|BDBM50401131|CHEMBL2204488,5.772113295386326,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)cc(Cl)c2n1CC(=O)O,1690.0
52918794|BDBM50401132|CHEMBL2204487,7.045757490560675,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)cc(F)c2n1CC(=O)O,90.0
11682932|BDBM50401138|CHEMBL2204482,7.552841968657781,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)ccc2n1CC(=O)O,28.0
57505231|BDBM50401129|CHEMBL2204490,6.610833915635467,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)cc(Cl)c2n1CC(=O)O,245.0
57505233|BDBM50401130|CHEMBL2204489,7.119186407719209,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)cc(F)c2n1CC(=O)O,76.0
57505322|BDBM50401137|CHEMBL2204483,7.638272163982407,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)ccc2n1CC(=O)O,23.0
52918912|BDBM50401127|CHEMBL2204492,6.029653123769906,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(S(C)(=O)=O)cc(F)c2n1CC(=O)O,934.0
57505216|BDBM50401135|CHEMBL2204485,6.8696662315049934,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,135.0
57505183|BDBM50401140|CHEMBL2205159,6.872895201635192,Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2ccccc2n1CC(=O)O,134.0
90655037|BDBM50006927|CHEMBL3236928,6.161780778092375,Cc1c(-c2ccc(OCCCC(F)(F)F)nc2)c2cc(F)ccc2n1CC(=O)O,689.0
118715190|BDBM50035103|CHEMBL3337464,8.397940008672037,Cc1c(-c2cccc3c2CCN(S(C)(=O)=O)C3)c2cc(F)ccc2n1CC(=O)O,4.0
127032357|BDBM50154811|CHEMBL3775455,5.0,Cc1c(-c2ccccc2)n(CC(=O)O)c(=O)n1Cc1ccccc1S(=O)(=O)c1ccc(F)cc1,10000.0
52920392|BDBM50006800|CHEMBL3236953,6.97061622231479,Cc1c(-c2cn(C(C)C)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,107.0
57505249|BDBM50006830|CHEMBL3236948,8.431798275933005,Cc1c(-c2cn(C(C)C)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,3.7
57505255|BDBM50006818|CHEMBL3236951,7.978810700930062,Cc1c(-c2cn(CC(C)(C)C)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,10.5
52920390|BDBM50006797|CHEMBL3236954,6.0,Cc1c(-c2cn(CC(F)(F)F)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,1000.0
57505250|BDBM50006827|CHEMBL3236949,7.939302159646388,Cc1c(-c2cn(CC(F)(F)F)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,11.5
52920391|BDBM50006792|CHEMBL3236936,6.910094888560602,Cc1c(-c2cn(CCCC(F)(F)F)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,123.0
57505254|BDBM50006823|CHEMBL3236950,8.698970004336019,Cc1c(-c2cn(CCCC(F)(F)F)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,2.0
52920267|BDBM50006790|CHEMBL3236937,6.71669877129645,Cc1c(-c2cn(Cc3ccccc3)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,192.0
57505248|BDBM50006802|CHEMBL3236952,7.853871964321762,Cc1c(-c2cn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,14.0
59753850|BDBM50401108|CHEMBL2205148,8.698970004336019,Cc1c(-c2nn(CCOc3ccc(Cl)cc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,2.0
11669738|BDBM50401126|CHEMBL2204493,7.958607314841775,Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,11.0
57505325|BDBM50401124|CHEMBL2205144,7.958607314841775,Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,11.0
60153792|BDBM50401106|CHEMBL2205150,7.795880017344075,Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2ccccc2n1CC(=O)O,16.0
BDBM466821|CHEMBL6063820,6.259637310505756,Cc1c(C(C)C2=CS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466800|CHEMBL5809587,6.259637310505756,Cc1c(C2=CCCS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466811|CHEMBL5895456,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3cc(Br)ccc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466807|CHEMBL5897927,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2cc(Cl)ccc2n1CC(=O)O,550.0
BDBM466808|CHEMBL5996923,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2ccc(Cl)cc2n1CC(=O)O,550.0
BDBM466810|CHEMBL5990112,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2ccc(F)cc2n1CC(=O)O,550.0
BDBM466803|CHEMBL5858532,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccc(C(F)(F)F)cc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466806|CHEMBL5848644,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccc(C(F)(F)F)cc32)c2ccc(F)cc2n1CC(=O)O,550.0
BDBM466816|CHEMBL5825218,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2cc(Cl)ccc2n1CC(=O)O,550.0
BDBM466815|CHEMBL5912913,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466817|CHEMBL5982933,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2ccc(C(F)(F)F)cc2n1CC(=O)O,550.0
BDBM466798|CHEMBL6050089,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccccc32)c2cc(Cl)ccc2n1CC(=O)O,550.0
BDBM466795|CHEMBL5807311,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccccc32)c2ccc(F)cc2n1CC(=O)O,550.0
BDBM466801|CHEMBL5818577,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ccncc32)c2cc(F)ccc2n1CC(=O)O,550.0
BDBM466802|CHEMBL5825207,6.259637310505756,Cc1c(C2=CS(=O)(=O)c3ncccc32)c2cc(F)ccc2n1CC(=O)O,550.0
60154703|BDBM50401123|CHEMBL2205145,6.962573502059376,Cc1c(C2=NN(Cc3ccccc3)C(=O)C3CCCCC23)c2cc(F)ccc2n1CC(=O)O,109.0
BDBM466794|CHEMBL5848426,6.259637310505756,Cc1c(C2CS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0
67606899|BDBM50434455|CHEMBL2385112,5.391260080931212,Cc1c(CC(=O)O)c(-c2ccc(Cl)cc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,4062.0
67607241|BDBM50434461|CHEMBL2387690,5.301029995663981,Cc1c(CC(=O)O)c(-c2ccccc2)nn1-c1ccnc2ccccc12,5000.0
71624851|BDBM50434469|CHEMBL2385110,5.537602002101044,Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(C)c1ccccc1S(=O)(=O)c1ccccc1,2900.0
71625096|BDBM50434464|CHEMBL2385120,5.958607314841775,Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,1100.0
71625097|BDBM50434463|CHEMBL2385121,5.301029995663981,Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(c1ccc(F)cc1)c1ccc(S(C)(=O)=O)cc1,5000.0
67607812|BDBM50434471|CHEMBL2385108,5.301029995663981,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccc(F)cc1S(=O)(=O)N1CCNCC1,5000.0
67609133|BDBM50434459|CHEMBL2387688,6.060480747381382,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccc2ccccc2n1,870.0
67607174|BDBM50434476|CHEMBL2387696,5.301029995663981,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1-c1ccccc1,5000.0
67607274|BDBM50434477|CHEMBL2387695,5.853871964321762,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1C(=O)c1ccccc1,1400.0
67607248|BDBM50434479|CHEMBL2387693,6.309803919971486,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1CS(=O)(=O)c1ccccc1,490.0
67608154|BDBM50434478|CHEMBL2387694,7.0,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1Cc1ccccc1,100.0
67607503|BDBM50434475|CHEMBL2387697,5.698970004336019,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1Oc1ccccc1,2000.0
67606768|BDBM50434470|CHEMBL2385109,6.070581074285707,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N(C)C,850.0
67607119|BDBM50434472|CHEMBL2387700,7.180456064458131,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N1CCCCC1,66.0
67607161|BDBM50434473|CHEMBL2387699,7.050609993355087,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N1CCOCC1,89.0
67607179|BDBM50434456|CHEMBL2387692,8.154901959985743,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,7.0
67606737|BDBM50434462|CHEMBL2385122,5.795880017344075,Cc1c(CC(=O)O)c(-c2ccccc2)nn1S(=O)(=O)c1ccc(Cl)c(Cl)c1,1600.0
71624967|BDBM50434468|CHEMBL2385115,7.337242168318426,Cc1c(CC(=O)O)c(-c2ccncc2)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,46.0
71624968|BDBM50434467|CHEMBL2385116,5.721246399047171,Cc1c(CC(=O)O)c(-c2ccncc2)nn1Cc1ccc(F)cc1,1900.0
71624966|BDBM50434452|CHEMBL2385113,7.455931955649724,Cc1c(CC(=O)O)c(-c2ccncc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,35.0
73348867|BDBM50434465|CHEMBL2385118,6.508638306165727,Cc1c(CC(=O)O)c(-c2ccncc2F)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,310.0
67607141|CHEMBL2385114,6.431798275933005,Cc1c(CC(=O)O)c(=O)[nH]n1Cc1ccccc1S(=O)(=O)c1ccccc1,370.0
BDBM50434454,6.236572006437063,Cc1c(CC(=O)O)c(O)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,580.0
11618107|BDBM50233533|CHEMBL4067518,7.096910013008056,Cc1c(CC(=O)O)c2c(Cl)ccnc2n1Cc1ccc(S(C)(=O)=O)cc1,80.0
58628171|BDBM50397650|CHEMBL2181808,5.619788758288394,Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,2400.0
11625836|BDBM50174354|CHEMBL373294,7.356547323513812,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1cc(Cl)ccc1Cl,44.0
11675335|BDBM50174357|CHEMBL199040,6.330683119433887,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(Cl)cc1,467.0
11537884|BDBM50174352|CHEMBL370257,6.801342913045577,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(F)cc1,158.0
11407637|BDBM50174351|CHEMBL196707,7.045757490560675,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,90.0
11494321|BDBM50174353|CHEMBL196617,6.1944991418416,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1cccc(F)c1,639.0
11573799|BDBM50174358|CHEMBL197398,6.005682847330363,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccccc1,987.0
CHEMBL3953087,7.721246399047171,Cc1c(CC(=O)O)c2ccc(Cl)nc2n1Cc1ccc(S(C)(=O)=O)cc1,19.0
CHEMBL3959781,8.045757490560675,Cc1c(CC(=O)O)c2ccc(Cl)nc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,9.0
44414799|BDBM50188303|CHEMBL379639,5.2839966563652006,Cc1c(CC(=O)O)c2ccccc2n1-c1ccncn1,5200.0
57740764|BDBM50233525|CHEMBL4094939,6.982966660701219,Cc1c(CC(=O)O)c2ccccc2n1Cc1ccc(S(C)(=O)=O)cc1,104.0
CHEMBL3973463,7.096910013008056,Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(C(F)(F)F)cc1,80.0
CHEMBL3945538,7.075720713938118,Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(Cl)cc1,84.0
CHEMBL3943592,7.886056647693163,Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(S(C)(=O)=O)cc1,13.0
11673910|BDBM50442304|CHEMBL2442749,6.2564902352715706,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C#N)cc1,554.0
CHEMBL2442742,6.7495799976911055,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C(F)(F)F)cc1,178.0
87314562|BDBM50233528|CHEMBL3912535,7.1938200260161125,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C(F)(F)F)cc1C(F)(F)F,64.0
CHEMBL2442743,6.767003889607846,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(Cl)c(Cl)c1,171.0
11573244|BDBM50442302|CHEMBL2442736,6.596022036330645,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(Cl)cc1,253.5
CHEMBL3922383,7.337242168318426,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(=O)(=O)C(C)C)cc1,46.0
67219428|BDBM50442303|CHEMBL2442752,6.8326826652518236,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,147.0
11575484|BDBM50233526|CHEMBL3983909,8.1249387366083,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)c(C(F)(F)F)c1,7.5
CHEMBL3916703,7.022276394711152,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)c(Cl)c1,95.0
11508736|BDBM50442299|CHEMBL2442750,7.638272163982407,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,23.0
23582412|BDBM50233520|CHEMBL3137332,8.853871964321762,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,1.4
11618108|BDBM50233524|CHEMBL3981414,7.853871964321762,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1Cl,14.0
11530248|BDBM50442301,7.292429823902063,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)=O)cc1,51.0
67219255|BDBM50442300|CHEMBL2442751,7.619788758288394,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc([N+](=O)[O-])cc1,24.0
CHEMBL2442748,6.847711655616943,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc([S+](C)[O-])cc1,142.0
45273621|BDBM50296849|CHEMBL559316,7.3872161432802645,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)c(C#N)c1,41.0
11675688|BDBM50296857|CHEMBL560279,6.450996737974212,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)c(Cl)c1,354.0
11588648|BDBM50296851|CHEMBL561539,6.96657624451305,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)cc1,108.0
11494496|BDBM50296850|CHEMBL559044,7.3979400086720375,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(C#N)c1,40.0
11717904|BDBM50296845|CHEMBL551274,6.7435227937583235,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(Cl)c1,180.5
11667741|BDBM50296848|CHEMBL563949,7.769551078621726,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1,17.0
CHEMBL557457,6.559090917934782,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,276.0
127033310|BDBM50154639|CHEMBL3774535,7.698970004336019,Cc1c(CC(=O)O)c2ccncn2c1Cc1ccccc1S(=O)(=O)c1ccccc1,20.0
53323666|BDBM50338155|CHEMBL1684724,6.721246399047171,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N(C)C)cc1,190.0
51347010|BDBM50338157|CHEMBL1684726,4.809388202186395,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,15510.0
53326243|BDBM50338156|CHEMBL1684725,7.154901959985743,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N2CCOCC2)cc1,70.0
51347011|BDBM50338158|CHEMBL1684727,6.886056647693163,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(C)(=O)=O)cc1,130.0
51347012|BDBM50338159|CHEMBL1684728,4.647720982725502,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(C)(=O)=O)cc1Cl,22505.0
44189135|BDBM50338151|CHEMBL1684720,5.522878745280337,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(C#N)cc1,3000.0
44188797|BDBM50338150|CHEMBL1684719,5.94692155651658,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,1130.0
44188965|BDBM50338149|CHEMBL1684718,5.787812395596042,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(F)cc1,1630.0
44188967|BDBM50338154|CHEMBL1684723,6.4089353929735005,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,390.0
44188966|BDBM50338153|CHEMBL1684722,6.638272163982407,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,230.0
44188793|BDBM50338152|CHEMBL1684721,7.045757490560675,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,90.0
44188794|BDBM50338148|CHEMBL1684717,5.560667306169737,Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccccc1,2750.0
CHEMBL3667667,7.721246399047171,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NC(=O)Nc2ccccc2)cc1,19.0
BDBM155046|CHEMBL3667666,8.207608310501746,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NC(=O)c2ccccc2)cc1,6.2
BDBM155047,7.721246399047171,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NC(O)=Nc2ccccc2)cc1,19.0
BDBM155043|CHEMBL3667663,8.050609993355087,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1,8.9
BDBM155014|CHEMBL3667637,9.096910013008056,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.8
BDBM155015|CHEMBL3667638,9.045757490560675,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.9
BDBM155036|CHEMBL3667657,8.619788758288394,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCOCC2)cc1,2.4
BDBM155018|CHEMBL3667641,8.823908740944319,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NC(C)C)cc1,1.5
BDBM155017|CHEMBL3667640,8.214670164989233,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NC2CCCCC2)cc1,6.1
BDBM155037|CHEMBL3667658,8.2518119729938,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NCCO)cc1,5.6
BDBM155019|CHEMBL3667642,8.795880017344075,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NCc2ccccc2)cc1,1.6
BDBM155009|CHEMBL3667632,8.958607314841775,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,1.1
BDBM155011|CHEMBL3667634,7.464705879957229,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,34.3
BDBM155013|CHEMBL3667636,8.327902142064282,Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1,4.7
